season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,g,gs_2,goals,assists,points,shots,shot_pct,sog,sog_pct,gwg,man_up_g,man_down_g,gb,to,ct,fo_won,f_os_taken,fo_pct,pen,pen_time,ggp,ggs,g_min,goals_allowed,gaa,saves,save_pct,rc,yc,clears,att,clear_pct,otg,ncaa_id
2020,Manhattan Jaspers,54,Peter Vrankovic,"Vrankovic, Peter",Peter,Vrankovic,Fr,ATT,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2303966
2020,Marist Red Foxes,14,Kurt Wessner,"Wessner, Kurt",Kurt,Wessner,Fr,D,6,6,6,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6,1,5,NA,0,NA,2,90,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330387
2020,Marist Red Foxes,15,Chris Schlappich,"Schlappich, Chris",Chris,Schlappich,Sr,,6,1,6,1,5,1,6,14,0.357,7,0.5,1,3,NA,2,7,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864581
2020,Marist Red Foxes,16,Jon Constant,"Constant, Jon",Jon,Constant,Sr,,6,NA,6,NA,NA,2,2,6,NA,2,0.333,NA,NA,NA,2,6,NA,NA,0,NA,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864582
2020,Marist Red Foxes,44,Tyler Ammirato,"Ammirato, Tyler",Tyler,Ammirato,So,M,6,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,9,5,1,NA,0,NA,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2133088
2020,Marist Red Foxes,36,Jake MacGregor,"MacGregor, Jake",Jake,MacGregor,Jr,,6,6,6,6,NA,NA,0,1,NA,NA,NA,NA,NA,NA,15,3,3,NA,0,NA,NA,NA,6,6,354:21,65,11.006,65,0.5,NA,NA,NA,NA,NA,NA,1864585
2020,Marist Red Foxes,30,JT Roselle,"Roselle, JT",JT,Roselle,So,M,6,6,6,6,1,1,2,5,0.2,3,0.6,NA,NA,NA,27,1,13,NA,0,NA,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118932
2020,Marist Red Foxes,9,Peyton Smith,"Smith, Peyton",Peyton,Smith,Sr,,6,5,6,5,1,2,3,2,0.5,2,1,NA,NA,NA,54,7,NA,95,149,0.638,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864580
2020,Marist Red Foxes,10,Jamison Embury,"Embury, Jamison",Jamison,Embury,So,ATT,6,6,6,6,13,8,21,36,0.361,26,0.722,1,2,NA,7,12,2,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118925
2020,Marist Red Foxes,42,Jojo Pirreca,"Pirreca, Jojo",Jojo,Pirreca,So,ATT,6,6,6,6,14,9,23,53,0.264,34,0.642,NA,2,NA,8,6,5,NA,0,NA,1,60,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118900
2020,Marist Red Foxes,34,Joe Tierney,"Tierney, Joe",Joe,Tierney,Sr,,6,4,6,4,10,7,17,22,0.455,17,0.773,NA,1,NA,3,NA,1,NA,0,NA,1,60,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864579
2020,Marist Red Foxes,24,Anthony Filippetti,"Filippetti, Anthony",Anthony,Filippetti,So,M,6,NA,6,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,3,NA,6,NA,0,NA,2,90,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118897
2020,Marist Red Foxes,37,Michael Smith,"Smith, Michael",Michael,Smith,Sr,,6,NA,6,NA,2,NA,2,8,0.25,6,0.75,NA,NA,NA,1,3,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864586
2020,Marist Red Foxes,46,Jake Weinman,"Weinman, Jake",Jake,Weinman,Jr,,6,6,6,6,16,1,17,38,0.421,24,0.632,NA,4,NA,7,9,1,NA,0,NA,2,90,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864590
2020,Marist Red Foxes,7,Sam Ahlgrim,"Ahlgrim, Sam",Sam,Ahlgrim,Sr,,6,6,6,6,NA,NA,0,3,NA,NA,NA,NA,NA,NA,11,4,5,NA,0,NA,2,60,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864591
2020,Marist Red Foxes,3,Jason Intermesoli,"Intermesoli, Jason",Jason,Intermesoli,Jr,,6,1,6,1,5,12,17,23,0.217,15,0.652,NA,2,NA,6,7,1,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977184
2020,Marist Red Foxes,28,Jack Zukowski,"Zukowski, Jack",Jack,Zukowski,Sr,DM,6,NA,6,NA,NA,NA,0,2,NA,2,1,NA,NA,NA,4,2,5,NA,0,NA,5,270,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1764700
2020,Marist Red Foxes,45,Kyle Stofko,"Stofko, Kyle",Kyle,Stofko,Jr,D,6,5,6,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,4,8,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330403
2020,Marist Red Foxes,12,Alex Viola,"Viola, Alex",Alex,Viola,So,M,6,NA,6,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,0,NA,3,120,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118892
2020,Marist Red Foxes,40,Vito Musso,"Musso, Vito",Vito,Musso,Jr,,5,NA,5,NA,4,1,5,11,0.364,9,0.818,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977288
2020,Marist Red Foxes,13,James Lyons,"Lyons, James",James,Lyons,So,ATT,4,1,4,1,7,4,11,14,0.5,10,0.714,1,2,NA,7,4,NA,NA,0,NA,3,180,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118894
2020,Marist Red Foxes,8,David Moyett,"Moyett, David",David,Moyett,Jr,,3,NA,3,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977275
2020,Marist Red Foxes,32,Kellen Pulera,"Pulera, Kellen",Kellen,Pulera,Fr,ATT,2,NA,2,NA,1,NA,1,1,1,1,1,NA,NA,NA,2,2,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330398
2020,Marist Red Foxes,17,Andrew Evans,"Evans, Andrew",Andrew,Evans,Jr,,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,15,0.467,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977262
2020,Marist Red Foxes,4,Keenan Deraeve,"Deraeve, Keenan",Keenan,Deraeve,Fr,D,2,1,2,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330385
2020,Marist Red Foxes,43,Sam Summer,"Summer, Sam",Sam,Summer,Fr,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330400
2020,Marist Red Foxes,41,Stephen Bickel,"Bickel, Stephen",Stephen,Bickel,Fr,ATT,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330399
2020,Marist Red Foxes,26,Michael Bowler,"Bowler, Michael",Michael,Bowler,Fr,DM,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,60,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330394
2020,Marist Red Foxes,22,Ryan McDaniel,"McDaniel, Ryan",Ryan,McDaniel,Fr,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330391
2020,Marist Red Foxes,19,Anthony Novellano,"Novellano, Anthony",Anthony,Novellano,So,GK,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,5:39,2,21.239,2,0.5,NA,NA,NA,NA,NA,NA,2118927
2020,Marist Red Foxes,23,Hunter Embury,"Embury, Hunter",Hunter,Embury,So,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118899
2020,Marist Red Foxes,2,Avery Nesmith,"Nesmith, Avery",Avery,Nesmith,Sr,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977293
2020,Marist Red Foxes,20,Kyle Dizon,"Dizon, Kyle",Kyle,Dizon,Jr,,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977260
2020,Marist Red Foxes,48,Sal Cipriano,"Cipriano, Sal",Sal,Cipriano,Jr,,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977239
2020,Marist Red Foxes,21,Wyatt Colangelo,"Colangelo, Wyatt",Wyatt,Colangelo,Sr,,1,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864583
2020,Marist Red Foxes,1,Stephen Viola,"Viola, Stephen",Stephen,Viola,Sr,,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864578
2020,Marist Red Foxes,47,Liam Wright,"Wright, Liam",Liam,Wright,Jr,,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977301
2020,Marquette Golden Eagles,11,Jacob Hallam,"Hallam, Jacob",Jacob,Hallam,Jr,DM,7,NA,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,1,6,1,1,1,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973831
2020,Marquette Golden Eagles,34,Zach Granger,"Granger, Zach",Zach,Granger,Jr,DM,7,7,7,7,NA,NA,0,1,NA,1,1,NA,NA,NA,16,3,8,NA,0,NA,4,210,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973816
2020,Marquette Golden Eagles,32,Moey Lardy,"Lardy, Moey",Moey,Lardy,Jr,DM,7,NA,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,5,NA,0,NA,1,60,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973815
2020,Marquette Golden Eagles,35,Peter Henkhaus,"Henkhaus, Peter",Peter,Henkhaus,Sr,M,7,7,7,7,9,2,11,23,0.391,15,0.652,NA,NA,NA,8,3,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1889509
2020,Marquette Golden Eagles,31,Luke Anderson,"Anderson, Luke",Luke,Anderson,Sr,DM,7,NA,7,NA,2,NA,2,5,0.4,2,0.4,NA,NA,NA,22,6,7,NA,0,NA,5,240,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1889508
2020,Marquette Golden Eagles,6,Ryan Fazio,"Fazio, Ryan",Ryan,Fazio,Sr,ATT,7,7,7,7,7,7,14,24,0.292,13,0.542,1,1,NA,8,5,1,NA,0,NA,1,60,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1889503
2020,Marquette Golden Eagles,44,P.J. Cox,"Cox, P.J.",P.J.,Cox,Jr,D,7,7,7,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,1,2,NA,0,NA,3,180,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1889501
2020,Marquette Golden Eagles,77,Mason Woodward,"Woodward, Mason",Mason,Woodward,Fr,D,7,7,7,7,1,NA,1,1,1,1,1,NA,NA,NA,28,4,13,NA,3,NA,2,90,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304969
2020,Marquette Golden Eagles,54,Chris Kirschner,"Kirschner, Chris",Chris,Kirschner,Fr,M,7,4,7,4,16,4,20,37,0.432,24,0.649,2,NA,NA,5,6,2,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2304968
2020,Marquette Golden Eagles,49,Max Kruszeski,"Kruszeski, Max",Max,Kruszeski,Fr,M,7,NA,7,NA,1,1,2,7,0.143,2,0.286,NA,NA,NA,9,4,1,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304966
2020,Marquette Golden Eagles,29,Devon Cowan,"Cowan, Devon",Devon,Cowan,Fr,ATT,7,6,7,6,9,8,17,43,0.209,19,0.442,NA,1,NA,12,9,2,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304952
2020,Marquette Golden Eagles,25,Jack Cleary,"Cleary, Jack",Jack,Cleary,Fr,DM,7,NA,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304949
2020,Marquette Golden Eagles,14,Jake Stegman,"Stegman, Jake",Jake,Stegman,Fr,ATT,7,4,7,4,5,10,15,15,0.333,9,0.6,NA,NA,NA,6,9,1,NA,0,NA,2,90,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304944
2020,Marquette Golden Eagles,3,Thomas Washington,"Washington, Thomas",Thomas,Washington,So,FO,7,NA,7,NA,4,NA,4,5,0.8,5,1,NA,NA,NA,32,7,1,61,136,0.449,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118065
2020,Marquette Golden Eagles,28,Holden Patterson,"Patterson, Holden",Holden,Patterson,So,ATT,7,4,7,4,9,2,11,28,0.321,14,0.5,NA,1,NA,2,9,1,NA,0,NA,1,60,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118064
2020,Marquette Golden Eagles,10,Anthony Courcelle,"Courcelle, Anthony",Anthony,Courcelle,Jr,DM,7,NA,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,1,3,NA,0,NA,2,120,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975709
2020,Marquette Golden Eagles,22,Anthony Orsini,"Orsini, Anthony",Anthony,Orsini,Jr,ATT,6,2,6,2,3,1,4,18,0.167,7,0.389,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973837
2020,Marquette Golden Eagles,91,John Hulsman,"Hulsman, John",John,Hulsman,Jr,GK,6,5,6,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9,2,NA,NA,0,NA,NA,NA,6,5,336:24,56,9.988,50,0.472,NA,NA,NA,NA,NA,NA,1976789
2020,Marquette Golden Eagles,39,Jordan Schmid,"Schmid, Jordan",Jordan,Schmid,So,M,6,NA,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973819
2020,Marquette Golden Eagles,48,James Amorosana,"Amorosana, James",James,Amorosana,So,D,5,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,1,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118071
2020,Marquette Golden Eagles,16,Jared Hershman,"Hershman, Jared",Jared,Hershman,Sr,FO,5,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,15,34,0.441,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1889506
2020,Marquette Golden Eagles,24,Griffin Fries,"Fries, Griffin",Griffin,Fries,Fr,ATT,5,2,5,2,5,NA,5,21,0.238,11,0.524,NA,NA,NA,4,3,1,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304906
2020,Marquette Golden Eagles,12,Chris Rolfing,"Rolfing, Chris",Chris,Rolfing,Sr,GK,4,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,4,NA,9:01,1,6.654,1,0.5,NA,NA,NA,NA,NA,NA,1889500
2020,Marquette Golden Eagles,9,Colin O'Donnell,"O'Donnell, Colin",Colin,O'Donnell,Jr,M,3,NA,3,NA,1,NA,1,3,0.333,2,0.667,NA,1,NA,NA,1,1,NA,0,NA,1,60,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1890549
2020,Marquette Golden Eagles,38,Logan Kreinz,"Kreinz, Logan",Logan,Kreinz,So,M,3,NA,3,NA,1,NA,1,2,0.5,1,0.5,NA,NA,NA,5,4,3,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118068
2020,Marquette Golden Eagles,13,Connor McClelland,"McClelland, Connor",Connor,McClelland,Sr,M,3,3,3,3,7,2,9,16,0.438,10,0.625,NA,2,NA,4,7,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1890551
2020,Marquette Golden Eagles,71,Garrett Moya,"Moya, Garrett",Garrett,Moya,So,ATT,3,3,3,3,1,1,2,4,0.25,2,0.5,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973836
2020,Marquette Golden Eagles,33,Gabe Stein,"Stein, Gabe",Gabe,Stein,Jr,GK,2,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,0,NA,NA,NA,2,2,75:00,17,13.6,15,0.469,NA,NA,NA,NA,NA,NA,1973833
2020,Marquette Golden Eagles,26,Noah Verlinde,"Verlinde, Noah",Noah,Verlinde,Fr,D,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,60,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304907
2020,Marquette Golden Eagles,80,Dylan Dobrosky,"Dobrosky, Dylan",Dylan,Dobrosky,Sr,ATT,2,NA,2,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1889511
2020,Marquette Golden Eagles,4,Jack Devine,"Devine, Jack",Jack,Devine,So,M,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.5,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118058
2020,Marquette Golden Eagles,17,Keaton Thomson,"Thomson, Keaton",Keaton,Thomson,Jr,ATT,2,NA,2,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973814
2020,Marquette Golden Eagles,66,Jett Leonard-Bedier,"Leonard-Bedier, Jett",Jett,Leonard-Bedier,So,ATT,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118076
2020,Marquette Golden Eagles,89,Aidan O'Donnell,"O'Donnell, Aidan",Aidan,O'Donnell,Fr,DM,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304980
2020,Marquette Golden Eagles,55,Cole Froemming,"Froemming, Cole",Cole,Froemming,Sr,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1889499
2020,Marquette Golden Eagles,20,Michael Colpack,"Colpack, Michael",Michael,Colpack,Fr,ATT,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304947
2020,"Maryland Terrapins, Terps",12,Logan Wisnauskas,"Wisnauskas, Logan",Logan,Wisnauskas,Jr,M,6,6,6,6,24,12,36,68,0.353,37,0.544,2,1,NA,8,14,NA,NA,0,NA,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872862
2020,"Maryland Terrapins, Terps",41,Jack Brennan,"Brennan, Jack",Jack,Brennan,Fr,,6,6,6,6,6,3,9,18,0.333,10,0.556,1,1,NA,4,4,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2321659
2020,"Maryland Terrapins, Terps",39,Alex Smith,"Smith, Alex",Alex,Smith,Jr,M,6,NA,6,NA,NA,NA,0,3,NA,2,0.667,NA,NA,NA,4,1,1,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992420
2020,"Maryland Terrapins, Terps",8,Roman Puglise,"Puglise, Roman",Roman,Puglise,Jr,M,6,NA,6,NA,3,NA,3,12,0.25,4,0.333,NA,NA,NA,21,9,2,NA,0,NA,8,360,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975890
2020,"Maryland Terrapins, Terps",20,John Geppert,"Geppert, John",John,Geppert,So,M,6,5,6,5,1,1,2,3,0.333,2,0.667,NA,NA,NA,12,5,5,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126099
2020,"Maryland Terrapins, Terps",54,Nick Grill,"Grill, Nick",Nick,Grill,Sr,D,6,6,6,6,NA,NA,0,1,NA,NA,NA,NA,NA,NA,8,1,6,NA,0,NA,2,60,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2321662
2020,"Maryland Terrapins, Terps",2,Bubba Fairman,"Fairman, Bubba",Bubba,Fairman,Jr,M,6,6,6,6,5,6,11,30,0.167,21,0.7,NA,NA,NA,5,8,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975723
2020,"Maryland Terrapins, Terps",17,Justin Sherrer,"Sherrer, Justin",Justin,Sherrer,Fr,DM,6,NA,6,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,6,1,4,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2321666
2020,"Maryland Terrapins, Terps",16,Anthony DeMaio,"DeMaio, Anthony",Anthony,DeMaio,Jr,ATT,6,6,6,6,10,11,21,32,0.312,17,0.531,1,1,NA,3,10,2,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1869960
2020,"Maryland Terrapins, Terps",57,Jake Higgins,"Higgins, Jake",Jake,Higgins,Jr,M,6,NA,6,NA,NA,NA,0,2,NA,1,0.5,NA,NA,NA,10,5,4,NA,0,NA,2,90,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2321682
2020,"Maryland Terrapins, Terps",44,Russell Masci,"Masci, Russell",Russell,Masci,Sr,M,6,NA,6,NA,1,2,3,6,0.167,1,0.167,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869965
2020,"Maryland Terrapins, Terps",37,Daniel Maltz,"Maltz, Daniel",Daniel,Maltz,Fr,ATT,6,6,6,6,12,6,18,32,0.375,21,0.656,NA,4,NA,9,4,NA,NA,0,NA,4,120,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2321684
2020,"Maryland Terrapins, Terps",27,Jake Smith,"Smith, Jake",Jake,Smith,So,M,6,NA,6,NA,2,3,5,7,0.286,7,1,NA,NA,NA,1,2,NA,NA,0,NA,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126114
2020,"Maryland Terrapins, Terps",28,Joshua Coffman,"Coffman, Joshua",Joshua,Coffman,So,M,6,NA,6,NA,1,1,2,6,0.167,4,0.667,NA,NA,NA,12,2,3,NA,0,NA,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126110
2020,"Maryland Terrapins, Terps",43,Brett Makar,"Makar, Brett",Brett,Makar,So,D,6,6,6,6,NA,NA,0,3,NA,2,0.667,NA,NA,NA,10,4,4,NA,0,NA,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126112
2020,"Maryland Terrapins, Terps",1,Jared Bernhardt,"Bernhardt, Jared",Jared,Bernhardt,Sr,ATT,6,6,6,6,20,9,29,53,0.377,34,0.642,NA,NA,NA,12,12,4,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869919
2020,"Maryland Terrapins, Terps",23,Kyle Long,"Long, Kyle",Kyle,Long,So,ATT,5,NA,5,NA,3,4,7,9,0.333,4,0.444,1,NA,NA,3,3,NA,NA,0,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126096
2020,"Maryland Terrapins, Terps",3,Justin Shockey,"Shockey, Justin",Justin,Shockey,Jr,FO,5,NA,5,NA,1,NA,1,4,0.25,4,1,NA,NA,NA,40,NA,1,76,122,0.623,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994265
2020,"Maryland Terrapins, Terps",7,Matt Rahill,"Rahill, Matt",Matt,Rahill,Jr,D,5,1,5,1,1,NA,1,4,0.25,1,0.25,NA,NA,NA,8,1,1,NA,0,NA,1,30,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975894
2020,"Maryland Terrapins, Terps",35,Chris Brandau,"Brandau, Chris",Chris,Brandau,So,GK,4,4,4,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,9,3,1,NA,0,NA,NA,NA,4,4,245:48,53,12.937,56,0.514,NA,NA,NA,NA,NA,NA,2321618
